Recency(Days),Frequency,Monetary(£)
-0.17975923127475693,1.0637726165917178,1.5500992143528662
0.5287570890097155,-2.024859375763529,-0.5715567195548519
-0.9782107218164421,0.7607225466829358,0.9949841709765395
0.4822296622854297,-0.020746582807731048,0.0029607237987231477
0.8057945755612432,-0.7232999648085849,-0.09687923651177076
-0.7666060145787126,-0.24929650477304974,0.05060885253390609
1.6396032398236655,1.316508922637909,2.489485443162839
1.0831133531645352,-1.3185451756926652,0.021904922934490624
0.22256275842798692,1.6441469430282312,2.194865065975707
0.12328725846312148,0.8801041705569747,0.940278645561106
-1.590992625596884,1.6846787404726795,1.8413708102563129
-0.1534955964830362,0.5160636317443267,0.5421895099769226
0.10246788040001092,0.8102571178950645,1.1338393420631931
-0.4836146294494591,0.6244524991673318,1.0414144265933607
-0.3211017143280254,-0.020746582807731048,0.45513973131846397
-0.6351061261006166,0.03542851604828337,0.18292065012072276
-1.754987518649068,-1.3185451756926652,-0.8981801517194351
0.617491200420638,0.20912935369719157,0.3875431922445183
-0.8149409490023644,1.073028616494086,1.5031695044269862
1.145568202425983,-1.601800115072787,-1.7061655380392007
-0.5193943334454402,-0.08052009476764675,-0.20842647231723205
1.715141136397214,-2.024859375763529,-1.1166259354984764
-1.181759372266795,0.8688072048700345,1.4715984516791771
0.5885165806704883,0.007762960063219785,-0.010829037442147488
-0.8149409490023644,1.0637726165917178,-0.09393416175872142
-0.20663982270710993,0.6096993695739136,0.9593646417021927
1.401093079273628,-0.1780604806239843,0.7037424216562956
-1.181759372266795,0.7218281949379886,0.7971955740505962
1.2447214236852608,0.7218281949379886,0.7295642109343525
-0.030371741620162027,0.9023108146397966,0.9801221196917677
0.3672142579996585,-0.1780604806239843,0.0942041471662938
0.8432600424897485,-1.601800115072787,-1.707882011987088
0.059760415784922305,-1.601800115072787,-0.24107770382540236
1.36554713012791,0.4826960776837065,0.9487032156355639
-0.8149409490023644,1.135478273737602,1.8140685103105572
0.059760415784922305,0.37495039117063816,0.6818303819304322
0.34996610080830587,1.186010437095271,3.1259039254316128
0.5134176151118397,0.5640263319611938,0.7579255881239224
1.715141136397214,-0.24929650477304974,-0.16694120341090896
1.6852913207106959,-1.4487718244030916,-1.2232320632773988
-0.6769377650986945,2.504040720658972,5.147715732023455
1.0070993196034443,0.08842123747985507,0.24873015267479345
1.401093079273628,-0.050154367718422674,0.14874995122595877
1.5365533668035964,-0.5035165374894587,-0.4866369623921055
0.7146113077242727,0.316119243480367,0.10554633815685642
1.4869498520174116,-0.020746582807731048,1.1819759089561528
0.5738085409037018,0.13857901716668627,0.38986143248483235
-1.590992625596884,-0.3676472484540181,-0.2454050387558353
-1.995570921791238,0.5160636317443267,1.2413009744200905
-0.07809156594915263,-0.9322091143194686,-0.7641147112633142
0.27867051281915867,0.9964003283137359,1.334246497411601
-0.10269069171754273,1.1267971188040489,2.1116043732076095
-1.995570921791238,2.0194938430772256,2.9665797447454634
0.6599004371164144,0.08842123747985507,0.016083501753932205
0.5885165806704883,-0.5035165374894587,1.98110831645284
-1.995570921791238,0.5160636317443267,0.9752905196084507
-1.263623510433076,1.0258456239160858,1.5211743789686145
1.6318781399442654,-0.8570588061276913,-1.1104329093089917
-0.8149409490023644,1.4816692256446924,1.8891361366189854
-0.8149409490023644,-1.7876315118945698,-1.6197509962507228
0.22256275842798692,0.5483045953053141,0.63158646929414
0.38424601051514307,-0.1780604806239843,-0.1537566794301625
-0.05399314458195307,-0.3264851466374202,-0.3033315449940098
-0.7666060145787126,1.0821977827309934,1.3769430205404356
1.5768769024992957,-1.104565606943425,-0.8411221174666111
-1.1079285116608852,-0.3676472484540181,-0.3456037166588638
1.2350645300952332,0.29566812904522566,0.3010647139543137
0.1437688625639037,-0.020746582807731048,-4.694567544939463
0.49790996431269063,-0.08052009476764675,-0.2946733455138139
-0.05399314458195307,0.9240206952351269,1.1891619206273525
0.617491200420638,0.11383504071833046,0.5698287492550167
0.4663720434770842,-0.45595342673605777,-0.16645204444099898
1.1353217185933708,0.08842123747985507,0.18878982590296323
-0.9782107218164421,0.6812970705470766,0.521136091650135
-1.754987518649068,-0.9322091143194686,0.011326988919114385
-1.0404706980250185,0.3361380176188534,0.26753992885594846
0.1437688625639037,0.11383504071833046,0.24984563377653593
-1.181759372266795,1.5057182098643678,1.9356149204843278
1.6318781399442654,0.11383504071833046,0.06107876375123135
-1.590992625596884,0.03542851604828337,-0.13977590976024878
-0.5193943334454402,1.2022924188866928,1.4236023980124968
-1.0404706980250185,0.06229953985780493,0.5208271337531555
0.9037528702224532,2.051063064493584,1.7813189822521764
-1.995570921791238,0.49952567766057476,0.8406434515244297
1.4785479908268289,-0.6631754495592396,-0.48198769937491304
-1.0404706980250185,1.4253308990849916,1.754737721436463
0.9273088367706642,-0.45595342673605777,-0.7219534419044272
1.5119221432044898,-1.0142377480087603,-0.9068940230901158
-1.995570921791238,-0.1780604806239843,-0.5288881713503367
0.617491200420638,-0.7232999648085849,0.583418215642075
-0.8149409490023644,-0.3264851466374202,-0.3427149564644192
-0.7206955498342255,0.29566812904522566,1.8000446759939825
1.4785479908268289,1.4317509991302206,1.3218370675593027
1.6852913207106959,-0.6631754495592396,-0.19861801133766946
-0.9782107218164421,-0.6631754495592396,-1.8216137100628966
1.2350645300952332,-1.104565606943425,0.21369112651837802
